     0.241,   974.066,  1208.816,   784.904
     0.242,   977.861,  1214.503,   787.327
     0.243,   981.653,  1220.194,   789.745
     0.244,   985.443,  1225.891,   792.157
     0.245,   989.231,  1231.593,   794.563
     0.246,   993.017,  1237.299,   796.964
     0.247,   996.801,  1243.011,   799.359
     0.248,  1000.583,  1248.727,   801.749
     0.249,  1004.362,  1254.449,   804.133
     0.250,  1008.140,  1260.175,   806.512
     0.251,  1011.916,  1265.907,   808.886
     0.252,  1015.690,  1271.643,   811.254
     0.253,  1019.461,  1277.385,   813.616
     0.254,  1023.231,  1283.131,   815.973
     0.255,  1026.998,  1288.882,   818.325
     0.256,  1030.763,  1294.639,   820.672
     0.257,  1034.527,  1300.400,   823.012
     0.258,  1038.288,  1306.166,   825.348
     0.259,  1042.047,  1311.937,   827.678
     0.260,  1045.804,  1317.713,   830.003
     0.261,  1049.559,  1323.494,   832.323
     0.262,  1053.312,  1329.280,   834.637
     0.263,  1057.063,  1335.071,   836.946
     0.264,  1060.812,  1340.866,   839.250
     0.265,  1064.559,  1346.667,   841.548
     0.266,  1068.303,  1352.472,   843.841
     0.267,  1072.046,  1358.282,   846.129
     0.268,  1075.786,  1364.097,   848.412
     0.269,  1079.525,  1369.917,   850.690
     0.270,  1083.261,  1375.742,   852.962
     0.271,  1086.996,  1381.572,   855.229
     0.272,  1090.728,  1387.406,   857.491
     0.273,  1094.458,  1393.245,   859.747
     0.274,  1098.187,  1399.090,   861.999
     0.275,  1101.913,  1404.939,   864.245
     0.276,  1105.637,  1410.793,   866.487
     0.277,  1109.359,  1416.651,   868.723
     0.278,  1113.079,  1422.515,   870.954
     0.279,  1116.797,  1428.383,   873.180
     0.280,  1120.513,  1434.256,   875.401
     0.281,  1124.226,  1440.134,   877.616
     0.282,  1127.938,  1446.017,   879.827
     0.283,  1131.648,  1451.904,   882.033
     0.284,  1135.355,  1457.796,   884.233
     0.285,  1139.061,  1463.693,   886.429
     0.286,  1142.764,  1469.595,   888.619
     0.287,  1146.466,  1475.501,   890.805
     0.288,  1150.165,  1481.413,   892.985
     0.289,  1153.862,  1487.329,   895.161
     0.290,  1157.558,  1493.249,   897.332
     0.291,  1161.251,  1499.175,   899.497
     0.292,  1164.942,  1505.105,   901.658
     0.293,  1168.631,  1511.040,   903.814
     0.294,  1172.318,  1516.980,   905.965
     0.295,  1176.003,  1522.924,   908.110
     0.296,  1179.686,  1528.873,   910.251
     0.297,  1183.367,  1534.827,   912.388
     0.298,  1187.046,  1540.785,   914.519
     0.299,  1190.722,  1546.748,   916.645
     0.300,  1194.397,  1552.716,   918.767
     0.301,  1198.070,  1558.689,   920.884
     0.302,  1201.740,  1564.666,   922.996
     0.303,  1205.409,  1570.647,   925.103
     0.304,  1209.075,  1576.634,   927.205
     0.305,  1212.740,  1582.625,   929.302
     0.306,  1216.402,  1588.621,   931.395
     0.307,  1220.062,  1594.621,   933.483
     0.308,  1223.720,  1600.626,   935.566
     0.309,  1227.377,  1606.636,   937.644
     0.310,  1231.031,  1612.650,   939.718
     0.311,  1234.683,  1618.669,   941.787
     0.312,  1238.333,  1624.693,   943.851
     0.313,  1241.981,  1630.721,   945.911
     0.314,  1245.627,  1636.754,   947.966
     0.315,  1249.271,  1642.791,   950.016
     0.316,  1252.912,  1648.833,   952.061
     0.317,  1256.552,  1654.879,   954.102
     0.318,  1260.190,  1660.930,   956.138
     0.319,  1263.825,  1666.986,   958.169
     0.320,  1267.459,  1673.046,   960.196
     0.321,  1271.091,  1679.111,   962.219
     0.322,  1274.720,  1685.180,   964.236
     0.323,  1278.348,  1691.254,   966.249
     0.324,  1281.973,  1697.332,   968.258
     0.325,  1285.596,  1703.415,   970.261
     0.326,  1289.218,  1709.503,   972.261
     0.327,  1292.837,  1715.595,   974.256
     0.328,  1296.454,  1721.692,   976.246
     0.329,  1300.070,  1727.792,   978.231
     0.330,  1303.683,  1733.898,   980.213
     0.331,  1307.294,  1740.008,   982.189
     0.332,  1310.903,  1746.123,   984.161
     0.333,  1314.510,  1752.241,   986.129
     0.334,  1318.115,  1758.365,   988.092
     0.335,  1321.718,  1764.493,   990.051
     0.336,  1325.318,  1770.625,   992.005
     0.337,  1328.917,  1776.763,   993.955
     0.338,  1332.514,  1782.904,   995.900
     0.339,  1336.109,  1789.050,   997.841
     0.340,  1339.702,  1795.200,   999.777
     0.341,  1343.292,  1801.355,  1001.709
     0.342,  1346.881,  1807.514,  1003.637
     0.343,  1350.468,  1813.678,  1005.560
     0.344,  1354.052,  1819.846,  1007.479
     0.345,  1357.635,  1826.018,  1009.394
     0.346,  1361.215,  1832.195,  1011.304
     0.347,  1364.793,  1838.377,  1013.210
     0.348,  1368.370,  1844.563,  1015.111
     0.349,  1371.944,  1850.753,  1017.008
     0.350,  1375.517,  1856.947,  1018.901
     0.351,  1379.087,  1863.146,  1020.790
     0.352,  1382.655,  1869.350,  1022.674
     0.353,  1386.221,  1875.557,  1024.554
     0.354,  1389.786,  1881.770,  1026.430
     0.355,  1393.348,  1887.986,  1028.301
     0.356,  1396.908,  1894.207,  1030.168
     0.357,  1400.466,  1900.432,  1032.031
     0.358,  1404.022,  1906.662,  1033.889
     0.359,  1407.576,  1912.895,  1035.744
     0.360,  1411.128,  1919.134,  1037.594
     0.361,  1414.678,  1925.376,  1039.440
     0.362,  1418.226,  1931.623,  1041.282
     0.363,  1421.771,  1937.875,  1043.119
     0.364,  1425.315,  1944.130,  1044.953
     0.365,  1428.857,  1950.390,  1046.782
     0.366,  1432.397,  1956.655,  1048.607
     0.367,  1435.935,  1962.923,  1050.428
     0.368,  1439.471,  1969.196,  1052.245
     0.369,  1443.004,  1975.473,  1054.057
     0.370,  1446.536,  1981.754,  1055.866
     0.371,  1450.066,  1988.040,  1057.670
     0.372,  1453.593,  1994.330,  1059.470
